dataset,retriever,diffusion_alpha,hop,lambda2,ndcg_at_5,f1_at_5,recall_at_5,param_change_norm,param_disagreement,topk_margin,score_bound,pairwise_gap,rank_gap,empirical_score_delta,empirical_to_bound_ratio,bound_holds_rate,global_certificate_rate,pairwise_certificate_rate,ordered_certificate_rate,topk_changed_rate,ordering_changed_rate,global_certificate_violations,pairwise_certificate_violations,ordered_certificate_violations
musique,intfloat/e5-small-v2,0.4,5,0.16432504245336546,0.6862066464828488,0.43194183639077466,0.7714863498483316,0.3974671830355438,2.0964018552362687,0.7484875978907632,8.317321967013207,-13.531320330643421,-13.04295481943196,0.19120541718177295,0.022998514323829544,1.0,0.0,0.0,0.0,0.05864509605662285,0.20930232558139536,0,0,0
musique,intfloat/e5-small-v2,0.6,1,0.47800837686328973,0.6738944226802492,0.4281380904232269,0.7644084934277048,5.310685522989507,53.08282101262521,0.8655883279921914,118.13525339282512,-228.6170265223371,-230.00290895595265,6.7604762386865875,0.05725216417497981,1.0,0.0,0.0,0.0,0.5935288169868554,0.9251769464105156,0,0,0
musique,intfloat/e5-small-v2,0.6,2,0.3752498207129069,0.68533831689025,0.432808512687178,0.7730030333670375,1.6590301425260214,9.445890185129517,0.7360285343366879,35.5064175746817,-64.37278245195836,-60.200784814978675,1.2487772873125376,0.03521573414749076,1.0,0.0,0.0,0.0,0.23053589484327602,0.6188068756319515,0,0,0
musique,intfloat/e5-small-v2,0.6,3,0.161048670733773,0.6854641894519217,0.429919591699167,0.7679474216380182,0.7575559840711574,2.9564720972259613,0.747350204822629,16.75976187658165,-28.98046281134293,-26.716666719478738,0.42611167838286584,0.025450382918145144,1.0,0.0,0.0,0.0,0.11830131445904954,0.39838220424671383,0,0,0
musique,intfloat/e5-small-v2,0.6,4,0.10249458504329065,0.6849418827943121,0.42905291540276363,0.7664307381193124,0.3505715279139882,1.440456152088569,0.7500730115313863,8.330456927198757,-13.182731876657824,-12.304961445287613,0.18726282920104548,0.022480317366139476,1.0,0.0,0.0,0.0,0.0455005055611729,0.1789686552072801,0,0,0
musique,intfloat/e5-small-v2,0.6,5,0.1241400786785989,0.684631899380376,0.4290529154027637,0.7664307381193124,0.20484295976921355,1.0164439934006162,0.7473821842513745,8.967443882123273,-9.588716444470375,-8.027715284507389,0.13244689077410104,0.0147468322369964,1.0,0.0,0.0,0.0,0.025278058645096056,0.11830131445904954,0,0,0
musique,intfloat/e5-small-v2,0.8,1,0.4780083768632894,0.6803786503644991,0.4313640521931725,0.7704752275025278,7.0809140306526785,53.08282101262521,0.8655883279921914,165.1339362059061,-320.8538355053866,-321.9734869219615,7.52165462081184,0.0455723992388271,1.0,0.0,0.0,0.0,0.7209302325581395,0.9716885743174924,0,0,0
musique,intfloat/e5-small-v2,0.8,2,0.3040560210457472,0.6826504335174759,0.4287640233039626,0.7659251769464105,1.815167161118363,6.885304449950674,0.7221165609793668,45.32980494858328,-76.54933496516391,-67.58769587339219,1.0698340929916583,0.02363811112090565,1.0,0.0,0.0,0.0,0.2659251769464105,0.6693629929221436,0,0,0
musique,intfloat/e5-small-v2,0.8,3,0.056451324767715756,0.6847225429689723,0.4296306996003659,0.7674418604651163,0.5572686011282213,1.6847722791818238,0.7412838371747424,12.713327881150953,-21.068189547848423,-19.88647100410449,0.3228528492371161,0.02542060883654208,1.0,0.0,0.0,0.0,0.08796764408493428,0.3063700707785642,0,0,0
musique,intfloat/e5-small-v2,0.8,4,0.0,0.684091162806941,0.42963069960036593,0.7674418604651163,0.16993263523712432,1.06956300732668,0.7425470689671346,6.450763481155794,-7.84950867707318,-6.952752018058287,0.09794732798700748,0.015181188943949804,1.0,0.0,0.0,0.0,0.023255813953488372,0.09201213346814964,0,0,0
musique,intfloat/e5-small-v2,0.8,5,0.0,0.6842141925698932,0.4302084837979681,0.7684529828109201,0.03968213237346665,0.9912348287100545,0.7401029897290606,2.459228720252144,-1.4409870852398488,-1.6728692439153765,0.029650257137595584,0.012071492492420809,1.0,0.0,0.14964610717896865,0.01820020222446916,0.005055611729019211,0.028311425682507583,0,0,0
musique,BAAI/bge-small-en-v1.5,0.1,1,0.4780083768632899,0.7648833352620082,0.46189031729982183,0.8230535894843276,0.8851142538315845,53.08282101262521,1.7165520169496296,20.47538646104044,-37.296992855571844,-38.583699152574304,1.48962444000707,0.0727254017462695,1.0,0.0,0.0,0.0,0.06066734074823053,0.19312436804853386,0,0,0
